nohup: ignoring input
[2025-07-11 13:44:56] INFO: Starting pipeline (test=False, size=10)
[2025-07-11 13:45:08] INFO: [utt_011629] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011630] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011631] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011632] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011633] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011634] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011635] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011636] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011637] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011638] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011639] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011640] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011641] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011642] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011643] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011644] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011645] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011646] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011647] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011648] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011649] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011650] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011651] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011652] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011653] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011654] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011655] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011656] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011657] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011658] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: [utt_011659] Cached WAV found, skipping save
[2025-07-11 13:45:08] INFO: → Extracted 11660 examples
[2025-07-11 13:45:08] INFO: Splitting metadata into train/valid/test
[2025-07-11 13:45:08] INFO: Split counts: {'train': 9328, 'valid': 1166, 'test': 1166}
[2025-07-11 13:45:08] INFO: Total tasks to process: 11660
