[2025-07-11 10:26:27] INFO: Starting pipeline (test=True, size=20)
[2025-07-11 10:26:38] INFO: [utt_010632] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010633] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010634] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010635] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010636] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010637] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010638] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010639] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010640] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010641] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010642] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010643] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010644] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010645] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010646] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010647] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010648] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010649] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010650] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010651] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010652] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010653] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010654] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010655] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010656] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010657] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010658] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010659] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010660] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010661] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010662] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010663] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010664] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010665] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010666] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010667] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010668] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010669] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010670] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010671] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010672] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010673] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010674] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010675] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010676] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010677] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010678] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010679] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010680] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010681] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010682] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010683] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010684] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010685] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010686] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010687] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010688] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010689] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010690] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010691] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010692] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010693] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010694] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010695] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010696] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010697] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010698] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010699] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010700] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010701] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010702] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010703] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010704] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010705] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010706] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010707] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010708] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010709] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010710] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010711] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010712] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010713] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010714] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010715] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010716] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010717] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010718] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010719] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010720] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010721] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010722] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010723] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010724] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010725] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010726] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010727] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010728] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010729] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010730] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010731] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010732] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010733] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010734] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010735] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010736] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010737] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010738] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010739] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010740] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010741] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010742] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010743] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010744] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010745] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010746] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010747] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010748] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010749] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010750] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010751] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010752] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010753] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010754] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010755] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010756] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010757] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010758] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010759] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010760] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010761] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010762] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010763] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010764] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010765] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010766] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010767] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010768] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010769] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010770] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010771] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010772] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010773] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010774] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010775] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010776] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010777] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010778] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010779] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010780] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010781] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010782] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010783] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010784] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010785] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010786] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010787] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010788] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010789] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010790] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010791] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010792] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010793] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010794] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010795] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010796] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010797] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010798] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010799] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010800] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010801] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010802] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010803] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010804] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010805] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010806] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010807] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010808] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010809] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010810] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010811] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010812] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010813] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010814] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010815] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010816] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010817] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010818] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010819] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010820] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010821] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010822] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010823] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010824] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010825] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010826] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010827] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010828] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010829] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010830] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010831] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010832] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010833] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010834] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010835] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010836] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010837] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010838] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010839] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010840] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010841] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010842] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010843] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010844] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010845] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010846] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010847] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010848] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010849] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010850] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010851] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010852] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010853] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010854] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010855] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010856] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010857] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010858] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010859] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010860] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010861] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010862] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010863] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010864] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010865] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010866] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010867] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010868] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010869] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010870] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010871] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010872] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010873] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010874] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010875] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010876] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010877] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010878] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010879] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010880] Cached WAV found, skipping save
[2025-07-11 10:26:38] INFO: [utt_010881] Cached WAV found, skipping save
